class_id,tournament_id,tournament_name,event_date,class_name,grade,num_players,pcnt,mcnt,rounds_distinct,round_max,round_min,round_null,opp_unresolved_normal,opp_unresolved_all,opp_name_empty,result_null_normal,opp_name_digit,opp_name_mark,nonnormal_cnt,score_out,score_null_normal,same_round_dup,mirror_missing,result_conflict,bad_progression,participants_no_match,p_name_digit,p_name_mark,p_name_short,p_name_afflike,p_final_rank_cnt,p_bracket_champ_cnt
2056,312,第34回小倉百人一首かるた競技宮崎大会,2016-12-18,D2,D,26,26,56,5,5,1,0,4,10,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,1
2057,312,第34回小倉百人一首かるた競技宮崎大会,2016-12-18,D3,D,25,25,55,5,5,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2058,312,第34回小倉百人一首かるた競技宮崎大会,2016-12-18,D4,D,29,29,59,5,5,1,0,4,7,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1
2059,312,第34回小倉百人一首かるた競技宮崎大会,2016-12-18,D5,D,23,23,53,5,5,1,0,4,13,9,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,1
2060,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D1,D,46,46,105,6,6,1,0,0,15,15,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
2061,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D2,D,47,47,108,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
2062,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D3,D,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
2063,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D4,D,45,45,105,6,6,1,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
2064,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D5,D,46,46,108,6,6,1,0,0,18,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
2065,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D6,D,46,46,108,6,6,1,0,0,18,18,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,1
2066,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D7,D,46,46,107,6,6,1,0,0,17,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
2067,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D8,D,45,45,107,6,6,1,0,0,19,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1
2068,313,第97回全国百人一首かるた競技横浜大会(D),2016-02-07,D9,D,44,44,106,6,6,1,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
2069,314,第30回全国かるたさがみ野大会(D),2016-06-12,D1,D,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2070,314,第30回全国かるたさがみ野大会(D),2016-06-12,D2,D,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2071,314,第30回全国かるたさがみ野大会(D),2016-06-12,D3,D,26,26,56,5,5,1,0,0,6,6,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1
2072,314,第30回全国かるたさがみ野大会(D),2016-06-12,D4,D,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2073,314,第30回全国かるたさがみ野大会(D),2016-06-12,D5,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2074,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,A,A,101,101,227,7,7,1,0,0,27,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1
2075,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,B1,B,87,87,213,7,7,1,0,0,41,41,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1
2076,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,C1,C,36,36,98,6,6,1,0,0,28,28,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1
2077,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,B2,B,84,84,210,7,7,1,0,0,44,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,1
2078,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,C2,C,41,41,103,6,6,1,0,0,23,23,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1
2079,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,C3,C,37,37,99,6,6,1,0,0,27,27,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1
2080,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,C4,C,38,38,100,6,6,1,0,0,26,26,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1
2081,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,C5,C,36,36,98,6,6,1,0,0,28,28,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1
2082,315,"第30回全国かるたさがみ野大会(A,B,C)",2016-07-31,C6,C,35,35,97,6,6,1,0,0,29,29,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1
2083,316,第24回全国競技かるた多摩大会(E),2016-07-18,E1,E,30,30,59,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2084,316,第24回全国競技かるた多摩大会(E),2016-07-18,E2,E,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
2085,316,第24回全国競技かるた多摩大会(E),2016-07-18,E3,E,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2086,316,第24回全国競技かるた多摩大会(E),2016-07-18,E4,E,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2087,316,第24回全国競技かるた多摩大会(E),2016-07-18,E5,E,31,31,61,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2088,316,第24回全国競技かるた多摩大会(E),2016-07-18,E6,E,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2089,316,第24回全国競技かるた多摩大会(E),2016-07-18,E7,E,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2090,316,第24回全国競技かるた多摩大会(E),2016-07-18,E8,E,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2091,316,第24回全国競技かるた多摩大会(E),2016-07-18,E9,E,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2092,316,第24回全国競技かるた多摩大会(E),2016-07-18,E10,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2093,316,第24回全国競技かるた多摩大会(E),2016-07-18,E11,E,30,30,59,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2094,316,第24回全国競技かるた多摩大会(E),2016-07-18,E12,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2095,316,第24回全国競技かるた多摩大会(E),2016-07-18,E13,E,31,31,61,5,5,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2096,316,第24回全国競技かるた多摩大会(E),2016-07-18,E14,E,30,30,59,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2097,316,第24回全国競技かるた多摩大会(E),2016-07-18,E15,E,32,32,62,5,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2098,316,第24回全国競技かるた多摩大会(E),2016-07-18,E16,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2099,316,第24回全国競技かるた多摩大会(E),2016-07-18,E17,E,31,31,61,5,5,1,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2100,316,第24回全国競技かるた多摩大会(E),2016-07-18,E18,E,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2101,316,第24回全国競技かるた多摩大会(E),2016-07-18,E19,E,28,28,56,5,5,1,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2102,317,第24回全国競技かるた多摩大会(D),2016-07-23,D1,D,30,30,59,5,5,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
2103,317,第24回全国競技かるた多摩大会(D),2016-07-23,D2,D,32,32,62,5,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2104,317,第24回全国競技かるた多摩大会(D),2016-07-23,D3,D,32,32,62,5,5,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2105,317,第24回全国競技かるた多摩大会(D),2016-07-23,D4,D,32,32,62,5,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2106,317,第24回全国競技かるた多摩大会(D),2016-07-23,D5,D,32,32,62,5,5,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2107,317,第24回全国競技かるた多摩大会(D),2016-07-23,D6,D,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2108,317,第24回全国競技かるた多摩大会(D),2016-07-23,D7,D,32,32,62,5,5,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2109,317,第24回全国競技かるた多摩大会(D),2016-07-23,D8,D,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110,317,第24回全国競技かるた多摩大会(D),2016-07-23,D9,D,32,32,62,5,5,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2111,317,第24回全国競技かるた多摩大会(D),2016-07-23,D10,D,30,30,59,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2112,317,第24回全国競技かるた多摩大会(D),2016-07-23,D11,D,32,32,62,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2113,318,"第24回全国競技かるた多摩大会(A,B,C)",2016-07-24,A,A,78,78,204,7,7,1,0,0,50,50,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1
2114,318,"第24回全国競技かるた多摩大会(A,B,C)",2016-07-24,B,B,119,119,245,7,7,1,0,0,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2115,318,"第24回全国競技かるた多摩大会(A,B,C)",2016-07-24,C1,C,62,62,124,6,6,1,0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2116,318,"第24回全国競技かるた多摩大会(A,B,C)",2016-07-24,C2,C,61,61,123,6,6,1,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2117,318,"第24回全国競技かるた多摩大会(A,B,C)",2016-07-24,C3,C,60,60,122,6,6,1,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2118,319,第35回全国かるた競技東京吉野会大会(A),2016-10-10,A,A,105,105,231,7,7,1,0,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
2119,320,"第35回全国かるた競技東京吉野会大会(B,C)",2016-12-17,B1,B,101,101,227,7,7,1,0,0,27,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1
2120,320,"第35回全国かるた競技東京吉野会大会(B,C)",2016-12-17,C1,C,56,56,118,6,6,1,0,0,8,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2121,320,"第35回全国かるた競技東京吉野会大会(B,C)",2016-12-17,B2,B,104,104,230,7,7,1,0,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1
2122,320,"第35回全国かるた競技東京吉野会大会(B,C)",2016-12-17,C2,C,52,52,114,6,6,1,0,0,12,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1
2123,320,"第35回全国かるた競技東京吉野会大会(B,C)",2016-12-17,C3,C,56,56,118,6,6,1,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2124,320,"第35回全国かるた競技東京吉野会大会(B,C)",2016-12-17,C4,C,54,54,116,6,6,1,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2125,320,"第35回全国かるた競技東京吉野会大会(B,C)",2016-12-17,C5,C,52,52,114,6,6,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
2126,321,第48回全国競技かるた女流選手権大会,2016-12-23,A,A,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
2127,321,第48回全国競技かるた女流選手権大会,2016-12-23,B,B,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
2128,321,第48回全国競技かるた女流選手権大会,2016-12-23,C,C,48,48,110,6,6,1,0,0,16,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
2129,321,第48回全国競技かるた女流選手権大会,2016-12-23,シニア,,10,10,24,4,4,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2130,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,A,A,72,72,198,7,7,1,0,0,56,56,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1
2131,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,B1,B,78,78,204,7,7,1,0,0,50,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1
2132,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,C1,C,46,46,108,6,6,1,0,0,18,18,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
2133,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,D1,D,44,44,106,6,6,1,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
2134,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,B2,B,73,73,199,7,7,1,0,0,55,55,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1
2135,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,C2,C,45,45,107,6,6,1,0,0,19,19,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
2136,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,C3,C,45,45,107,6,6,1,0,0,19,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
2137,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,C4,C,46,46,108,6,6,1,0,0,18,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1
2138,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,D2,D,44,44,106,6,6,1,0,0,20,20,0,2,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1
2139,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,D3,D,44,44,106,6,6,1,0,0,20,20,0,5,0,22,0,0,0,0,0,0,0,1,0,0,0,0,1
2140,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,D4,D,43,43,105,6,6,1,0,0,21,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
2141,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,D5,D,45,45,107,6,6,1,0,0,19,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
2142,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,D6,D,41,41,103,6,6,1,0,0,23,23,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1
2143,322,蓮生記念第3回全国競技かるた宇都宮大会,2016-10-29,D7,D,44,44,106,6,6,1,0,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1
2144,323,第18回全国競技かるた愛知大会(C),2016-12-10,C1,C,43,43,105,6,6,1,0,0,21,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
2145,323,第18回全国競技かるた愛知大会(C),2016-12-10,C2,C,43,43,105,6,6,1,0,0,21,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1
2146,323,第18回全国競技かるた愛知大会(C),2016-12-10,C3,C,42,42,104,6,6,1,0,0,22,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1
2147,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,A,A,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
2148,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,B,B,114,114,240,7,7,1,0,0,14,14,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1
2149,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D1,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2150,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E1,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2151,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D2,D,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2152,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D3,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2153,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D4,D,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2154,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D5,D,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2155,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D6,D,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2156,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D7,D,26,26,56,5,5,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2157,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,D8,D,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2158,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E2,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2159,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E3,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2160,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E4,E,14,14,28,4,4,1,0,0,2,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1
2161,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E5,E,15,15,29,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E6,E,15,15,29,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2163,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E7,E,15,15,29,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2164,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E8,E,13,13,27,4,4,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2165,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E9,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2166,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E10,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2167,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E11,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2168,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E12,E,14,14,28,4,4,1,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
2169,324,"第18回全国競技かるた愛知大会(A,B)",2016-12-11,E13,E,13,13,27,4,4,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2170,325,"第4回全国競技かるた山口大会(A,B,C)",2016-12-24,A,A,39,39,101,6,6,1,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
2171,325,"第4回全国競技かるた山口大会(A,B,C)",2016-12-24,B1,B,38,38,100,6,6,1,0,0,26,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1
2172,325,"第4回全国競技かるた山口大会(A,B,C)",2016-12-24,C1,C,53,53,115,6,6,1,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
2173,325,"第4回全国競技かるた山口大会(A,B,C)",2016-12-24,B2,B,35,35,97,6,6,1,0,0,29,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1
2174,325,"第4回全国競技かるた山口大会(A,B,C)",2016-12-24,C2,C,52,52,114,6,6,1,0,0,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
2175,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D1,D,57,57,119,6,6,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2176,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E1,E,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2177,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D2,D,57,57,119,6,6,1,0,0,7,7,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,1
2178,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D3,D,58,58,120,6,6,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2179,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D4,D,57,57,119,6,6,1,0,0,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2180,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D5,D,57,57,119,6,6,1,0,0,7,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2181,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D6,D,60,60,122,6,6,1,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2182,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D7,D,58,58,120,6,6,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2183,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,D8,D,53,53,115,6,6,1,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
2184,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E2,E,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2185,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E3,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2186,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E4,E,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2187,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E5,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2188,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E6,E,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2189,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E7,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2190,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E8,E,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2191,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E9,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2192,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E10,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2193,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E11,E,30,30,60,5,5,1,0,0,2,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1
2194,326,"第89回全国競技かるた学生選手権大会(D,E)",2016-08-27,E12,E,29,29,59,5,5,1,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2195,327,第97回全国百人一首かるた競技横浜大会(E),2016-04-09,E1,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1
2196,327,第97回全国百人一首かるた競技横浜大会(E),2016-04-09,E2,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2197,327,第97回全国百人一首かるた競技横浜大会(E),2016-04-09,E3,E,28,28,58,5,5,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2198,327,第97回全国百人一首かるた競技横浜大会(E),2016-04-09,E4,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1
2199,327,第97回全国百人一首かるた競技横浜大会(E),2016-04-09,E5,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2200,327,第97回全国百人一首かるた競技横浜大会(E),2016-04-09,E6,E,26,26,56,5,5,1,0,0,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2201,328,"第27回全国競技かるた広島大会(D,E)",2016-05-03,D1,D,21,21,51,5,5,1,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
2202,328,"第27回全国競技かるた広島大会(D,E)",2016-05-03,E,E,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2203,328,"第27回全国競技かるた広島大会(D,E)",2016-05-03,D2,D,27,27,57,5,5,1,0,0,5,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1
